,x_1,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_22,x_23,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,T,Y,x_2_A,x_2_B,x_2_C,x_2_D,x_2_E,x_2_F,x_21_A,x_21_B,x_21_C,x_21_D,x_21_E,x_21_F,x_21_G,x_21_H,x_21_I,x_21_J,x_21_K,x_21_L,x_21_M,x_21_N,x_21_O,x_21_P,x_24_A,x_24_B,x_24_C,x_24_D,x_24_E,scores
2778,28,0.0,0.0,66,150,0,0,0,0,0,0,1,0,1,0,0,10,55,16,1,75,11,70,186,28,12,1,2,0,1,77,30,450,53,0,4,6,3,0,8,59,19,0,0,0,3,0,0,0,1,0,0,0,44,34,1,15.581625696716499,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2779,23,0.0,0.0,62,154,0,0,0,0,2,2,1,2,0,0,0,12,35,25,1,30,14,64,165,24,9,1,0,0,0,84,39,450,48,0,9,10,3,0,7,62,21,0,0,0,0,0,0,0,0,0,0,0,46,45,1,7.49604442441383,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2780,29,0.0,0.0,65,186,0,0,0,0,0,0,1,0,0,0,0,10,55,33,1,43,13,80,242,24,11,0,0,0,0,78,34,600,51,1,10,9,1,0,7,73,25,4,0,0,0,0,0,0,0,0,0,0,45,36,1,15.595743454556,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2781,29,2.0,8.0,62,138,0,0,3,0,0,0,0,0,0,0,0,7,35,15,1,33,12,73,150,30,8,0,0,0,0,77,35,475,58,1,8,9,1,3,12,62,21,0,0,0,0,0,0,0,0,0,0,0,47,33,1,11.480703518760299,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2782,42,0.0,0.0,60,120,0,0,0,0,1,1,1,0,0,0,0,7,25,27,1,20,12,85,160,42,7,0,0,0,0,74,33,450,49,0,8,10,1,0,4,66,21,0,0,0,0,0,0,0,0,0,0,0,47,40,1,-1.39796368951446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2783,15,0.0,0.0,60,103,0,0,1,0,1,0,0,0,0,0,0,8,35,13,1,30,11,65,131,19,8,0,0,0,0,81,39,650,61,1,9,10,2,0,6,58,19,0,0,1,0,0,0,0,0,0,0,0,50,42,1,10.7878598186043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2784,25,0.0,0.0,63,140,0,0,2,0,0,0,0,0,0,0,1,10,45,12,1,37,12,60,160,30,6,0,0,0,0,79,32,500,75,1,9,10,1,0,6,60,20,0,0,0,0,0,0,0,0,0,0,0,47,40,1,15.9154809014969,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2785,26,0.0,6.0,66,240,0,0,2,0,0,2,1,0,1,0,0,11,35,12,1,30,14,82,278,27,6,0,0,0,0,80,36,900,75,0,8,9,2,0,3,71,23,0,0,0,0,0,0,0,0,0,0,0,48,39,1,10.866211368445198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.0
2786,21,0.0,0.5,64,262,0,0,0,0,0,0,2,0,1,0,0,11,35,20,1,53,11,80,261,47,12,0,0,0,0,81,34,420,66,1,9,10,2,0,5,56,19,0,0,0,0,0,0,0,0,0,0,0,46,41,1,15.856259774862401,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2787,22,0.0,3.0,64,125,0,0,0,0,0,0,0,0,2,0,0,12,45,13,1,83,14,70,160,23,16,0,0,0,0,82,34,400,54,1,4,8,5,0,8,54,14,0,0,0,3,0,0,0,1,0,1,3,46,42,1,11.343326527079599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2788,38,20.0,12.0,62,116,0,0,0,0,0,2,0,0,0,0,0,12,55,22,1,47,13,60,141,40,10,2,0,0,0,84,35,295,51,1,9,10,4,0,6,55,15,0,0,0,0,0,0,0,0,0,0,0,46,35,1,13.355247661015301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2789,24,40.0,14.0,66,117,1,0,0,1,0,1,1,1,0,1,0,9,25,12,1,27,10,60,142,25,9,0,3,0,0,79,39,540,51,0,9,10,3,3,2,61,19,0,0,0,0,0,0,0,0,0,0,0,45,37,1,4.88102746062601,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2790,25,10.0,10.0,65,127,0,1,1,0,0,0,2,0,0,0,0,10,55,16,1,43,13,65,137,29,8,3,0,1,1,80,37,215,56,1,5,9,3,0,10,51,16,0,0,0,1,0,0,0,0,0,0,1,46,41,1,18.2525740399577,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2791,20,0.0,1.0,67,139,0,1,2,0,0,1,0,0,1,0,0,11,45,15,1,40,12,60,163,22,9,0,0,0,0,82,36,462,68,1,8,9,2,0,8,57,18,0,0,0,0,0,0,0,0,0,0,0,47,43,1,15.5381714400076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2792,18,0.0,0.0,65,118,0,0,0,0,0,1,0,0,0,0,1,12,55,10,1,73,12,60,145,21,12,0,0,0,0,81,37,440,63,1,9,9,3,0,7,56,12,0,0,0,0,0,0,0,0,0,0,0,45,39,1,16.4563391973914,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2793,22,1.0,6.0,61,118,0,0,0,0,0,0,1,0,0,0,0,10,35,23,1,33,13,45,146,26,10,0,0,0,2,81,32,630,55,1,9,9,3,0,9,37,13,0,0,0,0,0,0,0,0,0,0,0,45,40,1,9.90586190507859,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2794,35,25.0,16.0,64,125,0,0,0,0,0,0,0,0,0,1,0,12,75,18,1,60,12,70,168,37,12,0,1,0,0,80,32,495,74,1,8,9,3,0,1,54,15,0,0,0,0,0,0,0,0,0,0,0,49,41,1,19.4284528766307,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2795,21,25.0,3.0,63,140,0,0,0,0,0,0,0,0,0,0,0,12,45,10,1,53,14,65,156,23,12,0,0,0,0,74,24,505,65,0,9,9,3,0,5,44,14,0,0,0,0,0,0,0,0,0,0,0,45,42,1,18.700658282714897,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2796,28,0.0,0.0,66,125,0,0,0,0,0,0,0,0,0,1,0,16,35,10,1,77,13,60,152,37,18,0,0,0,0,79,31,426,73,0,9,9,3,3,5,50,16,0,0,0,0,0,0,0,0,0,0,0,44,43,1,15.551192201038498,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2797,26,0.0,6.0,62,112,0,0,0,0,0,1,0,0,1,1,1,12,45,13,1,83,15,70,145,26,15,0,1,0,0,81,29,500,62,1,5,9,3,3,5,52,19,0,0,0,0,0,0,0,0,0,1,1,45,39,1,14.2628815240065,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2798,21,20.0,5.0,67,125,0,1,0,4,0,0,0,0,1,0,0,9,35,10,1,43,13,70,131,23,11,0,1,0,0,19,19,385,55,1,5,7,5,0,8,31,6,0,0,1,0,0,0,1,1,0,2,8,46,33,1,16.0440526484333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2799,17,0.0,0.0,61,103,0,0,4,0,0,1,0,0,0,0,0,11,45,9,1,50,13,70,122,19,12,0,0,0,0,76,36,518,59,1,3,9,3,0,7,49,17,0,0,0,0,0,0,0,0,0,0,0,46,38,1,16.1032135131172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2800,20,5.0,4.0,70,133,0,0,0,0,0,0,1,0,0,0,1,12,15,15,1,57,15,70,166,23,14,0,0,0,0,72,31,300,54,0,9,9,3,0,5,52,17,0,0,0,0,0,0,0,0,0,0,0,46,42,1,15.5557507261847,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2801,23,0.0,0.0,62,145,0,0,0,0,0,1,0,1,0,0,0,13,65,13,1,63,13,78,205,25,14,0,0,0,0,83,34,445,62,0,9,9,3,3,10,52,19,0,0,0,0,0,0,0,0,0,0,0,45,44,1,17.5025336735839,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2802,26,10.0,9.0,63,195,0,0,0,0,0,1,1,0,2,0,0,10,45,12,1,53,12,85,201,29,12,0,0,0,1,83,31,570,98,0,8,9,3,0,6,62,21,0,0,0,0,0,0,0,0,0,0,0,43,41,1,23.339277159253697,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2803,19,0.0,0.0,67,165,0,0,1,0,0,0,0,1,1,0,0,11,25,10,1,30,16,75,188,22,9,0,0,0,0,77,37,590,55,0,9,9,3,0,5,55,15,0,0,0,0,0,0,0,0,0,0,0,44,41,1,7.67753248300887,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2804,22,0.0,0.0,60,90,0,0,0,1,0,1,0,0,0,0,0,12,25,20,1,37,19,65,102,28,12,1,0,0,0,75,34,405,36,0,9,9,3,0,7,53,17,0,0,0,0,0,0,0,0,0,0,0,45,40,1,7.78613999762962,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2805,22,10.0,5.0,62,100,1,0,0,0,0,1,1,0,2,0,0,11,25,7,1,17,12,58,122,24,9,0,2,0,0,79,31,340,57,1,6,9,5,3,6,35,13,0,1,0,0,1,0,2,1,0,0,5,45,38,1,0.15986275616697002,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2806,15,0.0,0.0,61,141,0,0,0,0,0,0,0,0,1,0,0,9,35,15,1,47,10,70,160,19,10,0,0,0,0,61,19,345,44,1,8,9,7,0,11,17,5,0,0,1,0,1,0,3,0,0,0,1,45,35,1,13.9165207370398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2807,26,0.0,11.0,65,157,0,0,0,0,0,1,0,0,0,0,0,12,45,16,1,40,11,75,170,31,7,2,0,0,0,85,29,395,33,0,7,9,3,0,10,51,19,0,0,0,0,0,0,0,0,0,0,0,45,38,1,10.0856432008159,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2808,22,0.0,0.0,66,138,1,0,0,0,0,0,2,1,0,1,0,12,15,13,1,50,15,70,166,26,12,0,0,0,0,81,28,390,45,1,8,9,3,2,3,50,15,0,0,0,0,0,0,2,0,0,0,0,45,41,1,14.897383118626198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2809,20,0.0,0.0,62,115,0,0,0,0,0,1,0,0,1,0,0,12,85,10,1,83,12,70,143,23,16,0,0,0,0,87,41,600,59,0,8,9,3,3,1,52,17,0,0,0,0,0,0,0,0,0,0,0,49,39,1,13.2786270863024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2810,18,0.0,0.5,62,97,0,0,0,0,0,0,1,0,0,0,0,12,55,10,1,80,12,70,148,22,12,0,0,0,0,82,40,410,57,0,7,9,3,3,10,53,17,0,0,0,0,0,0,0,2,0,0,2,46,41,1,14.6472097689164,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2811,22,0.0,2.0,62,112,0,0,0,0,0,1,0,0,0,0,1,16,5,7,1,60,13,64,127,21,14,0,0,0,0,80,40,438,75,1,9,9,4,3,9,49,14,0,1,0,0,0,0,2,0,0,0,2,47,37,1,21.7603651140595,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2812,24,0.0,2.0,64,115,0,1,0,0,0,1,1,0,1,0,1,16,45,8,1,57,12,60,128,23,15,0,0,0,0,79,29,370,78,0,6,9,7,1,9,51,8,0,0,0,4,0,0,0,1,0,0,4,46,35,1,19.2965154309841,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2813,19,10.0,3.0,66,135,0,0,0,0,0,0,0,0,1,0,1,12,0,7,1,60,15,65,151,20,13,0,0,0,0,80,39,460,78,0,9,9,3,3,16,40,12,0,0,0,0,0,0,2,0,0,0,3,46,42,1,20.4453430605358,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2814,23,6.0,7.0,69,157,0,0,0,0,0,0,0,0,3,0,0,11,65,17,1,83,13,80,155,23,14,1,0,0,0,85,30,700,67,1,7,8,4,0,11,52,16,0,0,0,0,0,0,0,0,0,0,0,47,40,1,15.1350408518464,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2815,26,0.0,4.0,63,105,0,0,1,0,0,0,0,0,0,0,0,10,45,15,1,40,12,64,122,28,10,0,0,0,0,69,23,230,56,1,8,9,7,0,8,36,7,0,1,0,3,0,0,0,0,0,0,2,48,32,1,16.848425585295598,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2816,20,0.0,2.0,67,125,0,0,0,0,0,0,0,0,0,0,1,12,35,7,1,47,11,60,142,23,12,0,0,0,0,71,31,374,34,1,1,1,5,0,8,44,15,0,0,0,3,0,0,0,0,0,0,2,47,35,1,11.8610928994182,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2817,24,0.0,0.0,60,112,0,0,0,0,0,0,1,0,0,1,0,16,25,13,1,70,13,76,125,24,16,0,0,0,0,75,30,370,48,0,9,10,3,3,1,60,17,0,0,0,0,0,0,0,0,0,0,0,44,41,1,13.0733950492024,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2818,23,20.0,9.0,65,185,0,0,0,0,0,0,0,0,1,1,0,10,65,12,1,80,12,80,209,26,14,0,0,0,0,77,37,575,73,1,9,9,3,0,1,50,15,0,0,0,0,0,0,0,0,0,0,0,47,39,1,15.813026165223802,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
2819,42,30.0,17.0,68,155,2,0,0,0,0,0,0,1,2,0,0,12,45,8,1,63,12,65,170,45,11,0,0,0,0,83,30,380,58,1,7,9,3,3,5,48,16,0,0,0,0,0,0,0,0,0,0,0,46,41,1,17.631110823329397,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2820,21,0.0,0.0,63,117,0,0,0,0,0,0,0,0,0,0,0,13,35,15,1,77,13,52,146,21,15,0,0,0,0,83,30,455,55,1,8,9,3,0,1,60,15,0,0,0,0,0,0,0,0,0,0,0,46,42,1,14.542709356675198,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2821,25,20.0,11.0,62,105,0,0,0,0,0,0,0,0,1,0,0,11,35,10,1,23,14,66,125,28,9,0,0,0,0,81,38,390,74,1,9,9,3,0,4,51,18,0,0,0,0,0,0,0,0,0,0,0,44,43,1,6.74327128538656,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2822,28,20.0,9.0,67,260,0,0,0,0,0,1,1,0,0,0,0,13,35,13,1,37,13,60,255,29,8,0,1,0,0,76,29,660,59,0,7,9,3,0,3,49,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,14.428557415034001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2823,26,8.0,5.0,64,125,0,1,0,0,0,0,1,0,0,0,0,14,55,12,1,85,14,76,131,27,14,0,0,0,0,65,20,305,64,1,7,8,6,0,10,33,11,0,1,0,1,0,0,0,1,0,0,2,46,30,1,15.504437155939998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2824,25,4.0,2.0,62,118,0,0,0,0,0,0,0,2,0,0,0,13,45,10,1,63,11,80,159,26,12,0,0,0,1,82,35,225,50,0,6,6,8,0,5,46,8,3,0,0,0,0,0,0,0,0,0,0,44,35,1,15.2075922381547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2825,25,4.0,2.0,62,118,0,0,0,0,0,0,0,2,0,0,0,13,45,10,1,63,11,80,159,26,12,0,0,0,1,83,39,245,74,0,6,8,8,0,5,44,8,0,0,0,0,0,0,0,0,0,0,0,46,35,1,21.920998438133804,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2826,31,0.0,0.0,68,160,1,0,0,0,0,1,1,0,1,1,0,12,35,28,1,47,12,70,185,37,10,1,0,1,0,82,37,450,74,1,9,9,3,0,9,56,19,0,0,0,0,0,0,0,0,0,0,0,49,41,1,18.312619887335,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2827,36,20.0,19.0,65,150,0,0,0,0,0,0,0,0,0,1,0,12,45,16,1,55,14,70,154,50,10,0,0,1,0,78,30,430,75,0,7,9,3,0,1,59,14,0,0,0,0,0,0,0,0,0,0,0,44,40,1,18.5330990697755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2828,34,10.0,16.0,64,141,1,0,0,0,0,0,0,0,0,0,0,12,35,23,1,33,12,60,149,36,10,1,0,0,0,78,30,390,41,0,9,9,3,0,8,51,19,0,0,1,0,0,0,0,0,0,0,0,46,35,1,6.080708450285491,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2829,21,0.0,0.0,65,115,0,0,0,0,0,0,2,0,1,0,1,14,45,10,1,83,12,50,132,22,15,0,0,0,0,80,38,515,63,0,2,6,3,0,9,40,15,0,0,0,2,0,0,0,0,0,0,0,47,40,1,14.9365646175635,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2830,19,10.0,1.0,62,118,0,0,0,0,0,1,0,0,0,1,0,10,55,14,1,53,11,60,174,21,11,0,0,0,0,77,30,360,52,1,9,10,3,0,2,51,24,0,0,0,0,0,0,0,0,0,0,0,47,40,1,16.8668106379249,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2831,19,10.0,4.0,62,103,3,0,0,0,0,1,0,0,0,0,1,13,35,7,1,70,12,60,122,20,12,0,0,0,0,82,36,410,88,1,6,7,4,2,6,50,16,8,0,0,2,0,0,0,0,0,0,4,46,40,1,20.637707435884398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2832,25,0.0,0.0,63,136,0,0,0,1,0,1,0,0,2,1,0,14,75,10,1,93,15,60,154,28,14,0,0,0,0,74,25,360,43,0,9,9,3,0,2,46,17,0,0,0,0,0,0,0,0,0,0,0,45,38,1,1.3167444545917601,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2833,23,0.0,0.0,61,112,0,0,0,0,0,0,0,0,1,2,0,14,25,15,1,70,13,70,123,24,18,0,0,0,0,73,26,240,46,0,6,7,2,0,8,39,14,4,0,0,3,0,0,0,1,0,0,4,46,33,1,11.993643795492401,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2834,25,0.0,0.0,66,165,0,0,0,0,0,1,0,0,3,2,0,13,45,17,1,83,14,70,206,26,18,0,0,0,0,81,31,450,63,0,9,9,4,0,7,49,12,0,0,0,0,0,0,0,1,0,0,1,45,41,1,13.0697344281076,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
2835,20,13.0,3.0,64,152,0,0,0,1,0,0,1,0,0,1,0,12,15,10,1,33,11,64,174,29,11,1,0,0,0,79,34,495,51,1,5,8,3,3,7,41,20,0,0,0,0,0,0,0,0,0,0,0,46,38,1,8.43860547023071,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2836,19,0.0,4.0,65,120,0,0,0,0,0,0,0,0,0,1,0,12,95,5,1,93,12,66,129,18,13,0,0,0,0,77,31,325,37,1,6,10,3,3,7,47,16,0,0,0,0,0,0,0,0,0,0,0,47,38,1,5.08957603427021,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2837,21,10.0,3.0,65,125,0,0,0,1,0,5,1,0,0,0,0,14,105,7,1,93,14,66,148,22,16,0,0,0,0,80,40,345,46,1,9,10,3,0,6,62,22,0,0,0,0,0,0,0,0,0,0,0,46,41,1,2.48478919335398,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2838,16,10.0,3.0,64,122,1,2,1,0,0,0,0,0,1,1,0,10,5,10,1,30,12,75,142,18,11,0,0,0,0,76,37,495,74,1,7,7,3,0,2,59,19,0,0,0,0,0,0,0,0,0,0,0,47,40,1,10.910775101700699,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2839,21,1.0,5.0,66,121,0,1,0,0,0,0,1,0,2,0,0,13,35,4,1,77,15,52,124,23,17,0,0,0,0,74,28,525,44,1,4,4,4,0,8,43,10,0,0,0,5,0,0,0,0,0,1,3,47,34,1,10.810990947425001,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
2840,42,0.0,17.0,67,170,0,0,0,2,0,1,0,0,2,1,0,11,35,8,1,47,12,80,201,48,11,0,0,0,0,74,28,770,64,0,7,8,3,1,9,42,12,7,0,0,3,0,1,2,0,0,0,4,47,36,1,15.8028853108003,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2841,23,0.0,1.0,65,130,0,1,0,1,0,0,0,0,1,0,0,16,65,6,1,90,15,55,157,21,15,0,0,0,0,83,36,490,54,1,8,10,3,3,9,44,14,0,0,0,0,0,0,0,0,0,0,0,46,39,1,6.47156557415053,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2842,22,0.0,0.0,62,125,0,0,3,0,0,0,1,1,2,0,1,12,55,10,1,63,16,70,131,27,12,0,0,0,0,79,40,420,45,0,9,9,3,3,1,55,16,3,0,0,4,0,0,0,0,0,0,3,47,41,1,16.405966698300098,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2843,18,0.0,0.0,59,125,0,0,1,0,0,1,0,0,0,1,0,12,45,7,1,47,13,74,157,19,12,0,0,0,0,80,33,360,65,1,7,9,3,3,5,57,17,0,0,0,0,0,0,0,0,0,0,0,45,40,1,17.577888128659197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2844,21,0.0,1.0,65,145,0,0,0,0,0,0,0,1,0,0,0,9,45,12,1,30,12,60,173,24,9,0,0,0,0,76,38,410,66,1,9,10,3,0,1,54,17,0,0,0,0,0,0,0,0,0,0,0,46,39,1,11.5420275932531,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2845,16,12.0,2.0,60,110,0,0,0,0,0,0,0,0,0,1,0,9,45,10,1,50,12,58,131,18,11,0,0,0,0,80,40,390,71,1,9,9,3,0,3,51,16,0,0,0,0,0,0,0,0,0,0,0,48,41,1,19.675263388998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2846,19,0.0,0.5,67,130,0,0,0,0,0,0,2,0,0,1,1,13,105,10,1,93,12,85,155,19,13,0,0,0,0,81,33,450,61,0,7,9,4,4,10,47,15,0,0,0,0,0,0,0,0,0,0,0,46,36,1,8.01079379140446,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2847,22,0.0,2.0,62,93,0,0,0,0,0,0,0,0,0,1,1,12,85,15,1,93,13,72,115,23,15,0,0,0,0,89,40,310,55,0,8,9,3,0,4,50,19,0,0,0,0,0,0,0,0,0,0,0,45,43,1,5.139001540688599,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2848,28,0.0,0.0,63,130,0,0,0,0,0,0,0,0,0,1,0,12,55,12,1,87,13,58,147,29,18,0,0,0,0,77,33,500,63,0,8,9,3,2,8,53,18,0,0,0,0,0,0,0,0,0,0,0,45,38,1,12.3323456343303,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0
2849,19,5.0,4.0,64,118,0,0,0,0,0,0,0,0,1,0,1,12,45,10,1,83,11,64,152,20,14,0,0,0,0,80,40,450,47,0,8,9,3,3,1,52,16,0,0,0,0,0,0,0,0,0,0,0,46,40,1,10.2425502290476,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.0
2850,18,0.0,0.0,60,90,0,0,0,0,0,3,2,2,0,0,0,12,65,4,1,90,11,68,126,19,13,0,0,0,0,81,35,405,63,1,8,10,3,0,3,44,15,0,0,0,0,0,0,0,0,0,0,0,47,40,1,12.2692979704301,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0.0
